id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
10107,threat,UK.Un/locked.Break(16 Aug 2019,meghan markle and prince harry's 'threat of a no-holds barred interview': couple's confidante tom bradby says they coul…,0,18,5.722222222222222,1.0,4,0,6,0,meghan markle and prince harry is threat of a no holds barred interview couple is confidante tom bradby says they coul,threat,meghan markle prince harry threat holds barred interview couple confidante tom bradby says coul,meghan markle and prince harry be threat of a no hold barred interview couple be confidante tom bradby say they coul,0.12727272727272726
4914,engulfed,Namibia,become so engulfed in your happiness and stay unbothered.♥️,0,9,5.666666666666667,1.0,4,0,1,0,become so engulfed in your happiness and stay unbothered,engulfed,become engulfed happiness stay unbothered,become so engulfed in your happiness and stay unbothered,0.203125
10751,violent%20storm,,"..'another' storm, 'yawn', wanna bet it'll be the ""biggest"", ""longest"", ""hottest"", ""baddest"", ""coldest"", ""warmest"",… https://t.co/x7xzax8340",0,15,7.214285714285714,1.0,3,1,32,0,another storm yawn wanna bet it will be the biggest longest hottest baddest coldest warmest,violent storm,another storm yawn wanna bet biggest longest hottest baddest coldest warmest,another storm yawn wanna bet it will be the big long hot badd coldest warm,0.4166666666666667
1487,bomb,희망 ~ 슈가 ~ 지민 ~ 정국,armys: *complaining about how bighit never gives them bangtan bomb subtitles* the bangtan bomb subtitles out of nowhere:…,0,18,5.777777777777778,0.8888888888888888,6,0,4,0,armys complaining about how bighit never gives them bangtan bomb subtitles the bangtan bomb subtitles out of nowhere,bomb,armys complaining bighit never gives bangtan bomb subtitles bangtan bomb subtitles nowhere,armys complain about how bighit never give they bangtan bomb subtitle the bangtan bomb subtitle out of nowhere,0.1
450,army,,아미 사랑꾼들 어떻게 안사랑해 ㅠㅠ connect with army #iheartawards #btsarmy #bestfanarmy https://t.co/ffrunz8dvp,0,12,3.75,1.0,1,1,8,3,connect with army iheartawards btsarmy bestfanarmy,army,connect army iheartawards btsarmy bestfanarmy,connect with army iheartaward btsarmy bestfanarmy,0.10204081632653061
1917,burning,Indonesia,decided to learn wood burning https://t.co/hqr7jwhhvy,0,6,5.0,1.0,1,1,5,0,decided to learn wood burning,burning,decided learn wood burning,decide to learn wood burning,0.0851063829787234
10135,threat,22yo | french,i don’t want to be perceived as a boy or a girl. i wanna be perceived as a threat 😌,0,20,3.2,0.7,11,0,1,0,i don t want to be perceived as a boy or a girl i wanna be perceived as a threat,threat,want perceived boy girl wanna perceived threat,I don t want to be perceive as a boy or a girl I wanna be perceive as a threat,0.12727272727272726
400,army,,weverse official a special gift for army from bts jimin https://t.co/xqollquute,0,11,4.6,1.0,3,1,5,0,weverse official a special gift for army from bts jimin,army,weverse official special gift army bts jimin,weverse official a special gift for army from bts jimin,0.10204081632653061
8912,screamed,Where Stray Kids stay,don’t know what to do in my ass when i say i screamed https://t.co/xyztxugvk7,0,14,3.1538461538461537,0.9285714285714286,8,1,5,0,don t know what to do in my ass when i say i screamed,screamed,know ass say screamed,don t know what to do in my ass when I say I scream,0.0625
4824,emergency%20plan,Planet Earth,the most critical part of the plan is to get the additional power online asap! all ipps must assist! ⚡ ⚡ ⚡ this is… https://t.co/ccsbulgkpv,0,25,3.8333333333333335,0.84,9,1,7,0,the most critical part of the plan is to get the additional power online asap all ipps must assist this is,emergency plan,critical part plan get additional power online asap ipps must assist,the most critical part of the plan be to get the additional power online asap all ipp must assist this be,0.0
6297,hazardous,"Melbourne, Victoria",melbourne's air quality 'worst in the world' as bushfires continue to burn across victoria https://t.co/rq3b4sqnz5,1,15,5.5,1.0,4,1,8,0,melbourne is air quality worst in the world as bushfires continue to burn across victoria,hazardous,melbourne air quality worst world bushfires continue burn across victoria,melbourne be air quality bad in the world as bushfire continue to burn across victoria,0.5581395348837209
6444,hijack,Ogudu. Lagos. Nigeria,"if there is an evil that is trying to attach itself to your destiny, it is evidently not god’s plans. if a man is n… https://t.co/9p34g8bost",0,26,3.68,0.8076923076923077,16,1,7,0,if there is an evil that is trying to attach itself to your destiny it is evidently not god s plans if a man is n,hijack,evil trying attach destiny evidently god plans man,if there be an evil that be try to attach itself to your destiny it be evidently not god s plan if a man be n,0.09375
3166,death,Oman,prime minister travelled to muscat to offer his condolences following the death of hm sultan qaboos bin…,0,17,5.176470588235294,0.9411764705882353,5,0,0,0,prime minister travelled to muscat to offer his condolences following the death of hm sultan qaboos bin,death,prime minister travelled muscat offer condolences following death sultan qaboos bin,prime minister travel to muscat to offer his condolence follow the death of hm sultan qaboos bin,0.1016949152542373
9274,sirens,UK,is it time for charter 2020? https://t.co/pkzcq1o3zk,0,7,3.8333333333333335,1.0,3,1,6,0,is it time for charter 2020,sirens,time charter 2020,be it time for charter 2020,0.06896551724137931
3528,demolition,,"“according to the assembly, they have informed the settlers about two years ago concerning the demolition exercise “- sarah…",0,19,5.578947368421052,0.8947368421052632,7,0,2,0,according to the assembly they have informed the settlers about two years ago concerning the demolition exercise sarah,demolition,according assembly informed settlers two years ago concerning demolition exercise sarah,accord to the assembly they have inform the settler about two year ago concern the demolition exercise sarah,0.0
8067,panic,PDX,i already had my panic attack like 2 hours ago. ur late .... bye 🥴,0,15,3.4285714285714284,1.0,3,0,5,0,i already had my panic attack like 2 hours ago ur late bye,panic,already panic attack like hours ago late bye,I already have my panic attack like 2 hour ago ur late bye,0.11363636363636363
7347,mass%20murderer,,"iranian people have a great deal of respect for americans &amp; u.s., and for you president trump. the world…",0,19,4.578947368421052,0.9473684210526315,8,0,6,0,iranian people have a great deal of respect for americans u s and for you president trump the world,mass murderer,iranian people great deal respect americans president trump world,iranian people have a great deal of respect for americans u s and for you president trump the world,0.24242424242424243
956,bleeding,Ghana,"(((live))) cervical cancer: bleeding and pain after sex can be symptoms of disease- dr kwaku asah -opoku, obstetric… https://t.co/bgg5mbhmph",0,19,5.5,1.0,5,1,15,0,live cervical cancer bleeding and pain after sex can be symptoms of disease dr kwaku asah opoku obstetric,bleeding,live cervical cancer bleeding pain sex symptoms disease kwaku asah opoku obstetric,live cervical cancer bleeding and pain after sex can be symptom of disease dr kwaku asah opoku obstetric,0.10416666666666667
6655,hostages,at home in England 🇬🇧🇬🇧,the people of iran 🇮🇷 have themselves been hostages for so long! they been wanting their fre…,0,17,4.529411764705882,0.9411764705882353,10,0,1,0,the people of iran have themselves been hostages for so long they been wanting their fre,hostages,people iran hostages long wanting fre,the people of iran have themselves be hostage for so long they been want their fre,0.1875
7966,oil%20spill,"Toowoomba, QLD, Australia",defines the eastern edge &amp; is in the direct drift of any spillage because of the strong westerli…,0,18,4.444444444444445,0.8333333333333334,9,0,2,0,defines the eastern edge is in the direct drift of any spillage because of the strong westerli,oil spill,defines eastern edge direct drift spillage strong westerli,define the eastern edge be in the direct drift of any spillage because of the strong westerli,0.16363636363636364
5648,first%20responders,,"relive the top stories of 2019 from the gary sinise foundation. program by program, see how far your donations went to…",0,21,4.714285714285714,0.9523809523809523,7,0,2,0,relive the top stories of 2019 from the gary sinise foundation program by program see how far your donations went to,first responders,relive top stories 2019 gary sinise foundation program program see far donations went,relive the top story of 2019 from the gary sinise foundation program by program see how far your donation go to,0.14285714285714285
10028,terrorist,,isn't it strange that the bjp govt &amp; its supporters aren't on chest thumping mode even after arresting terrorist davinder…,0,20,5.15,1.0,8,0,4,0,is not it strange that the bjp govt its supporters are not on chest thumping mode even after arresting terrorist davinder,terrorist,strange bjp govt supporters chest thumping mode even arresting terrorist davinder,be not it strange that the bjp govt its supporter be not on chest thumping mode even after arrest terrorist davinder,0.2
7570,mudslide,Cebu,i remembered what our photojourn teacher shared during the southern leyte mudslide. she was torned between taking a… https://t.co/wqyatnkmyo,0,19,5.5,1.0,8,1,6,0,i remembered what our photojourn teacher shared during the southern leyte mudslide she was torned between taking a,mudslide,remembered photojourn teacher shared southern leyte mudslide torned taking,I remember what our photojourn teacher share during the southern leyte mudslide she be torne between take a,0.16071428571428573
